timestamp,scan_id,currency,value_in_benchmark,benchmark_currency
2025-10-23T01:15:16.895746+00:00,166,Divine Orb,1.0,Divine Orb
2025-10-23T01:15:16.895746+00:00,166,Petition Splinter,0.0013462598265353294,Divine Orb
2025-10-23T01:15:16.895746+00:00,166,Orb of Annulment,0.36102717134744555,Divine Orb
2025-10-23T01:15:16.895746+00:00,166,Simulacrum Splinter,0.0019235507401971826,Divine Orb
2025-10-23T01:29:39.871925+00:00,168,Orb of Annulment,0.36600868894826866,Divine Orb
2025-10-23T01:29:39.871925+00:00,168,Omen of Light,4.492526392428104,Divine Orb
2025-10-23T01:29:39.871925+00:00,168,Divine Orb,1.0,Divine Orb
2025-10-23T01:29:39.871925+00:00,168,Perfect Chaos Orb,2.67672531769306,Divine Orb
2025-10-23T01:29:39.871925+00:00,168,Perfect Exalted Orb,2.5089111438389793,Divine Orb
2025-10-23T01:29:39.871925+00:00,168,Exalted Orb,0.0007620563119971379,Divine Orb
2025-10-23T01:29:39.871925+00:00,168,Chaos Orb,0.04061909769875337,Divine Orb
2025-10-23T01:45:24.156812+00:00,169,Orb of Annulment,0.37024556485546206,Divine Orb
2025-10-23T01:45:24.156812+00:00,169,Omen of Light,4.547881219903693,Divine Orb
2025-10-23T01:45:24.156812+00:00,169,Divine Orb,1.0,Divine Orb
2025-10-23T01:45:24.156812+00:00,169,Perfect Chaos Orb,2.5043728167672277,Divine Orb
2025-10-23T01:45:24.156812+00:00,169,Perfect Exalted Orb,2.4999513844853096,Divine Orb
2025-10-23T01:45:24.156812+00:00,169,Exalted Orb,0.0007570370013266802,Divine Orb
2025-10-23T01:45:24.156812+00:00,169,Chaos Orb,0.04003231381128192,Divine Orb
2025-10-23T02:29:37.847994+00:00,170,Orb of Annulment,0.37050340184287855,Divine Orb
2025-10-23T02:29:37.847994+00:00,170,Omen of Light,4.482030174695606,Divine Orb
2025-10-23T02:29:37.847994+00:00,170,Divine Orb,1.0,Divine Orb
2025-10-23T02:29:37.847994+00:00,170,Perfect Chaos Orb,2.528043712898003,Divine Orb
2025-10-23T02:29:37.847994+00:00,170,Perfect Exalted Orb,2.551095717884131,Divine Orb
2025-10-23T02:29:37.847994+00:00,170,Exalted Orb,0.0007574337618266785,Divine Orb
2025-10-23T02:29:37.847994+00:00,170,Chaos Orb,0.04003430850223896,Divine Orb
2025-10-23T02:51:12.973687+00:00,171,Orb of Annulment,0.37045570274245043,Divine Orb
2025-10-23T02:51:12.973687+00:00,171,Omen of Light,11.439458623356542,Divine Orb
2025-10-23T02:51:12.973687+00:00,171,Divine Orb,1.0,Divine Orb
2025-10-23T02:51:12.973687+00:00,171,Perfect Chaos Orb,2.5733058210251953,Divine Orb
